TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,1132.3668,325.368071906732
SAMPLE,940.2027,237.119376387404
SAMPLE,674.3061,150.872744301567
SAMPLE,361.39005,47.7507112879085
SAMPLE,198.76108,21.6940521719997
SAMPLE,110.740446,8.95375875740234
DOSE,0,NA
SAMPLE,3763.404,2008.56225586941
SAMPLE,2114.0046,2178.04042650815
SAMPLE,1310.9921,819.950114524494
SAMPLE,1197.463,595.02636185317
SAMPLE,1089.1535,402.341776198243
SAMPLE,860.9155,216.196346146111
SAMPLE,494.9,99.067167480133
SAMPLE,301.65753,50.1176583438152
SAMPLE,188.50714,31.4635580784591
SAMPLE,3.3031718,1.29153983074939
DOSE,0,NA
SAMPLE,4863.0476,2354.43492744642
SAMPLE,1801.9001,1722.03644884068
SAMPLE,897.68445,1231.31320675974
SAMPLE,797.6453,642.135818984825
SAMPLE,651.2309,318.074189817298
SAMPLE,430.4848,110.574584547825
SAMPLE,189.04598,28.4835497411673
SAMPLE,83.78346,9.61468152887265
SAMPLE,37.436828,5.93765270610219
SAMPLE,0.23135953,1.6743412577746
DOSE,0,NA
SAMPLE,14725.391,1609.02475779235
SAMPLE,5202.934,1376.48317653812
SAMPLE,2358.5498,814.3172169557
SAMPLE,1553.6506,700.685500100424
SAMPLE,776.18635,505.906768711022
SAMPLE,213.4731,348.435193434723
SAMPLE,20.280845,241.625587773232
SAMPLE,5.199862,199.941266773124
SAMPLE,3.6931518,178.877039867635
SAMPLE,0.17552885,47.4225912380072
DOSE,0,NA
SAMPLE,0,3150.29306123858
SAMPLE,5420.598,2049.4725566877
SAMPLE,3797.6859,1627.82118212905
SAMPLE,3179.734,1196.54365404152
SAMPLE,2643.4293,900.452888482166
SAMPLE,1837.9936,599.689421091055
SAMPLE,920.6288,246.793411489253
SAMPLE,465.95472,69.0623097313491
SAMPLE,236.52716,14.4988249401053
