TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,560.3736,325.368071906732
SAMPLE,32.797594,237.119376387404
SAMPLE,24.851713,150.872744301567
SAMPLE,10.4023265,47.7507112879085
SAMPLE,9.942533,21.6940521719997
SAMPLE,3.2083197,8.95375875740234
DOSE,0,NA
SAMPLE,27098.492,2008.56225586941
SAMPLE,18535.667,2178.04042650815
SAMPLE,6034.369,819.950114524494
SAMPLE,1441.3532,595.02636185317
SAMPLE,499.13076,402.341776198243
SAMPLE,240.77255,216.196346146111
SAMPLE,25.02191,99.067167480133
SAMPLE,23.53966,50.1176583438152
SAMPLE,23.517871,31.4635580784591
SAMPLE,1.8390949e-06,1.29153983074939
DOSE,0,NA
SAMPLE,9287.174,2354.43492744642
SAMPLE,5892.5166,1722.03644884068
SAMPLE,3212.6987,1231.31320675974
SAMPLE,1371.534,642.135818984825
SAMPLE,265.912,318.074189817298
SAMPLE,18.431006,110.574584547825
SAMPLE,1.8849393,28.4835497411673
SAMPLE,0.7386119,9.61468152887265
SAMPLE,0.32556753,5.93765270610219
SAMPLE,0.00033977008,1.6743412577746
DOSE,0,NA
SAMPLE,16595.419,1609.02475779235
SAMPLE,7577.6153,1376.48317653812
SAMPLE,3080.5628,814.3172169557
SAMPLE,1346.4872,700.685500100424
SAMPLE,368.44411,505.906768711022
SAMPLE,64.62617,348.435193434723
SAMPLE,8.543624,241.625587773232
SAMPLE,4.471586,199.941266773124
SAMPLE,3.7745084,178.877039867635
SAMPLE,0.18272521,47.4225912380072
DOSE,0,NA
SAMPLE,0,3150.29306123858
SAMPLE,15885.199,2049.4725566877
SAMPLE,12903.896,1627.82118212905
SAMPLE,7453.342,1196.54365404152
SAMPLE,3424.8245,900.452888482166
SAMPLE,839.8762,599.689421091055
SAMPLE,115.50969,246.793411489253
SAMPLE,25.599975,69.0623097313491
SAMPLE,6.1834836,14.4988249401053
